gene,description,fpkm_ip_ob,fpkm_ip_mcx,fpkm_ip_scx,fpkm_ip_vcx,fpkm_ip_hip,fpkm_ip_str,fpkm_ip_th,fpkm_ip_hy,fpkm_ip_cb,fpkm_ip_mb,fpkm_ip_hb,fpkm_ip_vsc,fpkm_ip_dsc,avg_log2_ratio
Pnp,purine-nucleoside phosphorylase [Source:MGI Symbol;Acc:MGI:97365],27.185864758351624,25.340249108059524,29.543015938730427,22.805266745085174,23.937332219405572,15.054331141108301,34.0649766898883,20.37771079658645,12.82754324455814,26.78755302680045,24.207464382197198,18.50529750008255,23.212678747850298,2.387448652967376
Abat,4-aminobutyrate aminotransferase [Source:MGI Symbol;Acc:MGI:2443582],263.1238508781747,352.62779150250276,396.63500378017875,336.04213394128726,297.5788590552935,490.160594355144,675.080081067821,711.0998815231355,345.677884679814,639.9250996151554,608.2809876750789,508.6588857702615,530.0261977890518,2.384462784666532
Sft2d2,SFT2 domain containing 2 [Source:MGI Symbol;Acc:MGI:1917362],39.2274592436236,64.68124589795242,56.0072136050778,50.367570280839274,37.51609206104909,43.3361945232704,19.798259995031874,28.55486574865442,28.18494287024776,21.098757664695675,20.722123145804275,23.613886117786926,25.254473675948024,2.3796198647538187
Hcfc1,host cell factor C1 [Source:MGI Symbol;Acc:MGI:105942],46.8592556613133,82.07050312986189,61.184758572315374,76.06724005137852,37.46721360568186,28.707628003939174,45.833079856069894,72.15436095761993,36.915729755656116,53.0166112085085,49.174071623981526,31.037815566515896,43.0372552131752,2.376625177081782
Trps1,trichorhinophalangeal syndrome I (human) [Source:MGI Symbol;Acc:MGI:1927616],17.489730759123276,25.995713335958722,24.6621274043734,26.436997794340574,27.095696628979024,21.5842687841298,31.430198894458076,28.17166203647215,22.590446672467124,30.82728001827055,25.821090700511874,25.7142697062868,26.8922113246543,2.374604654182593
Fbln1,fibulin 1 [Source:MGI Symbol;Acc:MGI:95487],6.034578753329083,20.574760700519448,13.370080850354151,14.830182248268699,13.681012147390538,12.02941079777419,12.611840107974976,17.134548867945277,12.060661340294716,12.884002050124925,13.2278178367687,25.917425193368924,25.291404418034702,2.3726903527083225
Cat,catalase [Source:MGI Symbol;Acc:MGI:88271],92.79530444535405,105.82696931864632,92.88364372081685,105.16666785597093,114.79010018032841,107.76040924399325,139.7405162194045,129.84117650606126,115.5016922986168,132.51814400529275,140.06699984625823,132.30069828842676,139.72522625479925,2.3724969107239575
Sox6,SRY (sex determining region Y)-box 6 [Source:MGI Symbol;Acc:MGI:98368],10.9932118842407,12.6985599558824,12.684956757395476,14.906678412015602,17.959398467648175,11.7134428085147,18.98341665286705,16.420385499905727,14.63165914068328,16.952794697919774,12.551096824613376,13.931606351145525,15.996704785157524,2.366259770899278
Lrp1,low density lipoprotein receptor-related protein 1 [Source:MGI Symbol;Acc:MGI:96828],116.78769319856372,138.21198073668,147.33434455487074,136.36680829860524,142.54083650652439,158.09205925211,217.10365217693376,209.04573825425476,141.723350010438,217.44992469772924,212.3088923184385,211.65095034019924,198.03978703996526,2.3659434722170882
Gramd3,GRAM domain containing 3 [Source:MGI Symbol;Acc:MGI:1914815],22.442608373149227,47.881388284504744,50.11253250442165,51.408375897590496,41.96612070977752,39.36997791249573,35.8122575899491,25.909509716577624,39.969042683279056,28.781823285053378,33.124055960662126,27.84859091026425,27.61529952877225,2.365043098053006
Nat1,N-acetyl transferase 1 [Source:MGI Symbol;Acc:MGI:97279],22.305386508416248,17.954447004516872,16.94048267633475,15.317760435277725,18.4671702216291,15.517050573146827,17.565285984542,13.805706311258426,9.991806596421524,15.406374186421399,15.3187514374403,19.44369137816825,18.0625152689553,2.364892093357848
Dhrs4,dehydrogenase/reductase (SDR family) member 4 [Source:MGI Symbol;Acc:MGI:90169],34.2188449638122,31.37326923493485,33.8522000850794,31.991649726914424,30.23157465112376,25.974179493831322,37.3451016934143,38.321088669156424,40.49432289232152,39.68395340473925,43.509682816489075,38.68505289674622,38.08964836596715,2.3644887540094226
Cables1,CDK5 and Abl enzyme substrate 1 [Source:MGI Symbol;Acc:MGI:1927065],31.73227999477595,33.6191371634136,33.89362735963857,31.566183919645248,48.37138397002086,33.449737616094424,66.36676681882895,83.8991728811371,64.51186659765516,69.09738082870294,51.364986704331876,40.01663572526277,46.375878291137326,2.3630570599280727
Pxmp2,peroxisomal membrane protein 2 [Source:MGI Symbol;Acc:MGI:107487],14.884476784862601,22.684157705314522,24.164961314369602,27.445938657574978,30.551425382648354,22.860466355327326,32.34477431114405,30.904371910175723,29.484763039858638,31.6561705655667,23.364024154325648,21.075907802354,25.519294267069576,2.3629529127562288
Mfn1,mitofusin 1 [Source:MGI Symbol;Acc:MGI:1914664],81.79285264182018,70.75305685788985,80.92679438012902,70.21058777473417,61.228966995656215,49.24793351444235,70.89016671276795,70.14577726258071,99.04334183107844,74.08146824705688,81.02877552435126,76.84861958890515,73.81518882587383,2.3611149684317976
Prrx1,paired related homeobox 1 [Source:MGI Symbol;Acc:MGI:97712],7.179178963915292,8.357211462458302,8.682292945072627,8.227641246953084,8.803395083932754,10.88661996436705,8.437986046379045,11.099381966941849,12.785051853711881,8.362290613359763,8.513211793199973,6.468792884084557,6.32267752635518,2.357971611337543
Cyp7b1,"cytochrome P450, family 7, subfamily b, polypeptide 1 [Source:MGI Symbol;Acc:MGI:104978]",31.880773100488447,24.6670970319576,25.50758830958075,27.999386750611027,52.64485169032892,30.839184087448274,46.87590917486651,40.01394858139332,20.66871916543856,43.312082047913776,37.663515723040824,30.560282970028275,31.90866750777595,2.3509912356309064
Hadhb,"hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), beta subunit [Source:MGI Symbol;Acc:MGI:2136381]",31.513484520314925,35.5826773277431,37.43472553065493,32.71046352776975,32.044240449484995,32.18734969010937,43.63642466902295,35.47648992519973,35.764625729133854,44.62239476859222,52.508042039800024,50.857387742335575,43.4988470848981,2.3508943154685324
Tmem198b,transmembrane protein 198b [Source:MGI Symbol;Acc:MGI:1921077],14.81386016522925,15.491445877018126,14.753646921724975,16.5072209897515,14.884520334851462,13.983198501140198,15.6637157953309,17.249243167121175,50.40765311792062,18.87261412930165,21.4745649590914,20.443058296941224,20.75036352277367,2.3495629753066485
Gpt,"glutamic pyruvic transaminase, soluble [Source:MGI Symbol;Acc:MGI:95802]",11.030730164768872,49.92873655682948,51.5635865431618,52.000445060451845,34.08048838380016,24.527413549373072,27.721248684201022,23.9635254247393,34.872241318850385,29.345855485232573,39.01106416473755,26.16107562891045,30.131816601466248,2.3425883538128813
Snta1,"syntrophin, acidic 1 [Source:MGI Symbol;Acc:MGI:101772]",35.6441384937159,45.757048593280025,45.653385908379775,52.52201239809368,58.9565723871223,74.24132141061217,72.35329848961982,76.85023351676037,62.192081256650965,68.88483804706605,70.62566814988989,70.35206672641962,66.53896283017505,2.340953361772919
Aox1,aldehyde oxidase 1 [Source:MGI Symbol;Acc:MGI:88035],4.8096296960545395,8.896585992617599,8.659449048704928,8.99017084728052,7.6413829212602735,7.759979097516805,7.125658666862385,6.966959165573866,5.702460933762263,7.64143093122924,8.936142734586811,10.806049777545196,7.904284125869655,2.3401176048049726
Hist1h2bc,"histone cluster 1, H2bc [Source:MGI Symbol;Acc:MGI:1915274]",197.36561469715298,164.8412074110945,166.05691286437224,162.272122613303,172.82119246996922,168.39634914029173,180.66982983633153,175.02428959034825,188.6140451353248,182.32153393379775,171.99995984185452,159.94727321651325,152.33172178486825,2.3395316091981586
Loxl3,lysyl oxidase-like 3 [Source:MGI Symbol;Acc:MGI:1337004],7.393584013547678,8.208701628726988,7.397126453886713,8.913753369468889,9.52924617722089,8.647475606662582,7.283632758169785,8.140852117704416,8.014236951490167,7.398325609315562,6.866915255167895,5.935540251300053,5.90395189428415,2.3394091233738075
Smyd1,SET and MYND domain containing 1 [Source:MGI Symbol;Acc:MGI:104790],7.04809249879275,2.7850162202927056,7.295746501518585,3.6914090423018626,6.385455565743647,9.407073528633966,21.568017148503127,13.456932328932574,2.3005597131558924,29.2363519214472,36.96542063150322,40.40996992501988,18.845231911564575,2.336799686412409
Phyh,phytanoyl-CoA hydroxylase [Source:MGI Symbol;Acc:MGI:891978],177.43139913803125,211.24761814410877,251.14521602260675,200.9458821086825,214.9120862913301,255.60199108835903,293.889470808514,227.72057068792225,238.55254929399197,311.7148317145978,380.4132049586595,359.9878319642403,316.8062483082613,2.3337615683167683
Msi1,musashi RNA-binding protein 1 [Source:MGI Symbol;Acc:MGI:107376],21.401492126121074,27.171583636335676,29.6742801989908,27.839675316411427,25.632211204203962,28.314329635246725,30.060743491088726,19.314834535259777,30.156419907822777,29.66765524738175,31.359787098610827,33.87390638284545,32.5629428793035,2.3298380386412942
S100a13,S100 calcium binding protein A13 [Source:MGI Symbol;Acc:MGI:109581],81.4879586388953,93.09209633744533,84.7946615425376,93.51559304637345,102.71660296678286,76.3547345780091,72.0547778112627,72.7492114792857,76.47570478447753,81.47910545446783,86.24635567490154,85.74116858159587,77.0712537489348,2.3236698977080126
Glipr2,GLI pathogenesis-related 2 [Source:MGI Symbol;Acc:MGI:1917770],19.908677680485525,10.834760139978176,8.200898011909487,10.520874530185383,11.019345143459477,9.010926480191106,16.043196910815926,17.88105691031765,34.83828735200816,14.0992811667894,14.39672935782095,18.83390861489425,25.38344974688885,2.3226512798203762
Slc2a10,"solute carrier family 2 (facilitated glucose transporter), member 10 [Source:MGI Symbol;Acc:MGI:2156687]",4.884361346220468,4.760461001276632,4.595160511587625,5.74914726810809,5.620517989842433,6.171628218991177,5.559742987058742,6.72578345866433,12.096258052562561,6.09309368254182,5.499016757682182,3.9382345714429206,4.782691155589905,2.321630267056548
Cd81,CD81 antigen [Source:MGI Symbol;Acc:MGI:1096398],772.1412217663066,626.8332039558675,602.9473333444332,635.0066428389647,991.5123665948867,902.0518495000857,1372.4090262931375,1523.1314939221077,1239.97535635091,1443.6373113149475,1458.9820039771773,1661.455009250015,1619.2530046203049,2.317339299034544
Klhl5,kelch-like 5 [Source:MGI Symbol;Acc:MGI:1919028],65.08475285005522,77.91166761767738,68.10838467239185,76.89257576599334,91.0965422795035,69.27192867120596,91.88696281712213,90.44083156224633,58.591346644374745,85.2168279063759,73.2481461673044,59.65174260824702,65.70200383429503,2.314919661823752
Acadvl,"acyl-Coenzyme A dehydrogenase, very long chain [Source:MGI Symbol;Acc:MGI:895149]",71.85262370885785,88.42397386773678,85.39072867987505,83.74855497629893,80.63333054149791,83.13761261584077,90.16580493566713,90.03338760656484,79.10406393586538,93.68463116891365,101.79541399099628,88.43296550592433,85.14469152530663,2.3145296675869806
Tmem100,transmembrane protein 100 [Source:MGI Symbol;Acc:MGI:1915138],20.188409780723326,33.74124390356765,28.904111848912475,34.4804343201088,36.2923291682066,42.42510382909095,29.038539232720574,21.233510567718547,13.863696500962641,21.625535607326952,28.434618411544527,28.762312882679076,41.5141182559509,2.3138844106760286
H2-K1,"histocompatibility 2, K1, K region [Source:MGI Symbol;Acc:MGI:95904]",63.40811216222693,49.79764114666082,48.50330524818608,40.66415812137163,56.34009244510464,57.64011446940023,64.24095974818903,77.28400890023164,42.27369288927032,71.84676328826231,81.89488070517685,91.30616442789864,83.70871069123174,2.313107401514469
Inppl1,inositol polyphosphate phosphatase-like 1 [Source:MGI Symbol;Acc:MGI:1333787],24.66008172884225,34.81266277884705,36.51338962385063,34.66617139838575,33.35020522358295,33.578832478435025,33.226018313203,30.035152114710975,33.420814374180296,34.445162224990426,34.20053457529702,31.31188105970863,32.252854235412926,2.3094613875980183
Cyp2j6,"cytochrome P450, family 2, subfamily j, polypeptide 6 [Source:MGI Symbol;Acc:MGI:1270148]",40.59699317295242,39.9412831403404,43.31200042491587,42.9281093619591,33.550935683188726,42.93646611445795,77.13428127851927,72.96805641367955,11.949964042053159,66.14724228047798,53.2065655971958,48.14034167803868,39.825358082045796,2.307133143870883
Arsk,arylsulfatase K [Source:MGI Symbol;Acc:MGI:1924291],16.244326943323024,11.168827096317141,10.473657369930574,11.61855412796378,14.896379971841487,12.690694142476975,18.102892954414273,20.477876006998002,18.396806284067118,17.943638241972376,15.1338210048093,12.908159193315775,14.799115468580375,2.3050383840306448
Pard3b,par-3 family cell polarity regulator beta [Source:MGI Symbol;Acc:MGI:1919301],4.02042876232162,4.24384996814257,3.9341023407051026,4.31150546266593,4.760398547569636,4.60798936100271,4.6921449523385075,5.274402464779044,5.118834318957248,4.782614657854038,4.439295034996755,4.67667709744252,4.962785048198052,2.3050232675137954
Rdh5,retinol dehydrogenase 5 [Source:MGI Symbol;Acc:MGI:1201412],7.357575409072757,10.526614163979753,9.233516261519446,9.063901293235045,8.714649001063078,8.481056596540915,34.29533563890243,35.463525272792126,40.179258447533925,34.661661388190424,31.957397906997024,41.0168763153685,52.21017320284857,2.3039769769373013
Frem2,Fras1 related extracellular matrix protein 2 [Source:MGI Symbol;Acc:MGI:2444465],1.9267347308705474,3.911367324713683,3.471108599678135,4.906837891604442,6.197528160792536,4.778210283815338,2.2369197892720725,2.6383133247612203,2.703328265670912,1.807421570359165,1.6253892730900623,1.963673365573285,2.2808337570492574,2.2991274917783517
Pdgfrb,"platelet derived growth factor receptor, beta polypeptide [Source:MGI Symbol;Acc:MGI:97531]",15.328096778480326,26.7397598037493,23.096126512089203,26.107167282550577,25.28864895360659,28.92859340046965,14.17526238083945,18.4898275586626,12.91298133630938,13.671338397802225,12.286771371787074,10.07122772991011,11.475061755265434,2.2981859451039277
Agpat5,"1-acylglycerol-3-phosphate O-acyltransferase 5 (lysophosphatidic acid acyltransferase, epsilon) [Source:MGI Symbol;Acc:MGI:1196345]",85.43039186340103,87.8582608251489,75.92543078324499,67.0554815671515,61.55960709672356,57.135925135383076,92.6484804563764,89.45616553458561,95.79419876221537,90.04228009779845,81.56346930414955,95.4423374086995,89.08157011792375,2.29690075656293
Tpp1,tripeptidyl peptidase I [Source:MGI Symbol;Acc:MGI:1336194],33.3728755454534,44.5878831490116,49.23000827931307,44.211752005676125,39.598848590584765,38.9850385103575,45.65317162246535,36.438600423883145,41.73415241853468,42.948075569344326,39.60905625045423,41.99327652982998,47.6774311781912,2.291904030202002
Mcur1,mitochondrial calcium uniporter regulator 1 [Source:MGI Symbol;Acc:MGI:1923387],19.0546858260169,22.44684809362975,27.053941658930025,23.503813448854224,19.524776838959777,16.259659940307053,14.418177481481974,8.7896144362391,9.116255539264028,16.2198193339074,17.055050804008047,17.968210310323975,14.919720779962924,2.287656178005265
Gas1,growth arrest specific 1 [Source:MGI Symbol;Acc:MGI:95655],9.778037108053631,19.679248089699026,16.351862611189674,16.617281268335823,15.225123020140325,8.449596680681621,10.765546891225242,8.608556642273403,44.40511894538277,10.984049071221708,10.285918702895184,6.31202125023382,8.100218579331868,2.287650531112239
Ndp,Norrie disease (pseudoglioma) (human) [Source:MGI Symbol;Acc:MGI:102570],28.77777499478225,32.134797465350374,29.246390160724474,27.122398731341878,30.41802662939165,20.017079717526173,14.588722493790724,16.10943088872995,19.535386774710542,15.858073330736776,15.906060256355826,15.806512202814698,15.9755926132565,2.2866382776272145
Dag1,dystroglycan 1 [Source:MGI Symbol;Acc:MGI:101864],70.95482950849073,49.746868573501175,48.0946169951792,53.60263430341637,68.10724568918765,56.9125898614504,63.61529135823032,73.76861620343169,78.97936226670586,66.95388899464668,62.1506374242465,53.05132222346925,56.47482408537115,2.2849529282127787
Acad11,"acyl-Coenzyme A dehydrogenase family, member 11 [Source:MGI Symbol;Acc:MGI:2143169]",41.16745192250968,40.33602334238988,43.4074760069328,37.97603466360245,41.19126497377908,46.54702033536285,50.9325140590473,44.7443711130788,39.892307878951364,46.98599732097753,47.22483655088383,43.3745974650637,42.540779063784896,2.2815456634118854
4931406C07Rik,RIKEN cDNA 4931406C07 gene [Source:MGI Symbol;Acc:MGI:1918234],17.882442173182124,24.318095742863374,24.316803903179753,21.340104465589448,18.187724772941174,20.881417581151776,15.748601975349125,13.416696032256075,16.16022056524928,13.611293025905699,13.740576774721324,13.991274691990325,14.039781936858825,2.281088353593038
Slc22a4,"solute carrier family 22 (organic cation transporter), member 4 [Source:MGI Symbol;Acc:MGI:1353479]",14.20102402338785,9.637604304175088,9.578141408858967,7.698076542705715,14.666373912141598,9.338378800544149,32.948339180098024,42.34536673678684,86.25270241111976,46.401714491135024,60.139327272521875,74.78970421367877,80.47063241438602,2.2795111395039007
Agmo,alkylglycerol monooxygenase [Source:MGI Symbol;Acc:MGI:2442495],34.004269544825526,36.22813500752837,29.697839711182873,24.54111642932933,31.826040434172725,22.8516855757926,17.69980143693375,23.26369861460715,11.62478485204306,15.155892467194324,16.264205708462626,30.80251845354425,24.872430590389474,2.278546445970922
Anxa5,annexin A5 [Source:MGI Symbol;Acc:MGI:106008],104.12782363704048,136.00683290464124,160.32275635943998,137.6064711468425,143.37509246931225,109.08650686511028,176.346316476558,163.999242653064,135.8657112320754,185.345875058929,256.06101818605725,315.20865636086074,267.59743421490225,2.2761651854137503
Lrrc58,leucine rich repeat containing 58 [Source:MGI Symbol;Acc:MGI:2443542],112.99665275414857,159.54364100081,172.80870144253524,152.99415618319898,143.79856096409526,122.22692235621399,115.51247847209875,96.4230948235525,106.83878808982251,122.718113295088,109.24042197144006,104.8200854732735,95.77852588567028,2.2750983102562166
Map3k19,mitogen-activated protein kinase kinase kinase 19 [Source:MGI Symbol;Acc:MGI:1203481],6.30021150602508,9.0454712065016,9.401901410511911,9.9298925758496015,10.031299991644252,12.872069074009225,12.080842418796475,15.3323917302929,7.301413726975492,10.446510562513218,8.906336688573377,7.862594823794032,8.877256744671099,2.2735164037236015
Tor1aip1,torsin A interacting protein 1 [Source:MGI Symbol;Acc:MGI:3582693],22.77305566481775,33.217924460392474,33.84971497999685,33.41019064110203,33.51211224494035,24.032061361289852,32.8678743496624,31.996254456392723,30.29359498367716,35.510392959246076,29.345001306609376,29.352923965319427,31.128082575625427,2.2700777214490366
Kcnn3,"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3 [Source:MGI Symbol;Acc:MGI:2153183]",13.959778804971975,15.667092505949451,16.389707542950774,16.234818996266675,12.404201003534988,15.713608370661149,11.79460615346075,11.37521530316355,2.4455806949390797,12.403922232011798,11.928767585628325,10.291134846661915,11.949726348945125,2.2664072774586845
Mt3,metallothionein 3 [Source:MGI Symbol;Acc:MGI:97173],590.545798654898,650.2697261775638,616.2111401490313,600.0284197806222,637.4042213227732,355.43362281966154,484.77092397272276,383.719732571154,459.165834846582,523.0348519516273,525.3128834842832,569.6422635454453,507.47272392825306,2.2554417115082277
Ugp2,UDP-glucose pyrophosphorylase 2 [Source:MGI Symbol;Acc:MGI:2183447],110.5331682526851,193.057091485365,187.86151702692226,190.10453611750052,198.949900587491,181.306580106458,110.478575115694,106.6584780242475,114.79575776896961,113.70670363022074,123.54894764044,116.58281241475049,106.64615233386176,2.254341765344751
Hadha,"hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), alpha subunit [Source:MGI Symbol;Acc:MGI:2135593]",64.68560590523575,74.99186215499223,73.41891177649421,72.26439317488708,74.49018130000158,80.79992312338662,72.63298108714157,73.35142924213216,73.33746281065139,77.07632848762549,88.72269005264354,84.75433958831023,77.87331527907165,2.2526370494738237
Ctnna1,"catenin (cadherin associated protein), alpha 1 [Source:MGI Symbol;Acc:MGI:88274]",74.75044303494948,77.89106930143107,74.53664641522022,84.22142290764953,98.39871680309199,88.38963162243658,96.19634097236323,106.99756518110524,82.46283505131004,89.19804611771272,84.72489424119289,80.869120179693,93.14892680186718,2.2515128956918247
Zfp36l2,"zinc finger protein 36, C3H type-like 2 [Source:MGI Symbol;Acc:MGI:107945]",20.86594734483902,30.667678539044974,26.171530741539122,37.98421184780055,25.855981648993463,23.528339380646575,28.3805417526239,32.58137888198852,16.362689961997326,22.1522573338745,18.4378560569973,13.866796202830825,17.613112258933622,2.2505522801602753
Lgals3bp,"lectin, galactoside-binding, soluble, 3 binding protein [Source:MGI Symbol;Acc:MGI:99554]",41.862781113501995,24.911810405845173,23.5492050364914,18.937342316167026,23.610428688011837,21.584894879589598,16.812962853374124,23.2115216117308,7.29631625162187,23.02899108421102,23.33497326250287,22.51594426019075,20.30096367747695,2.2443568258135502
Lap3,leucine aminopeptidase 3 [Source:MGI Symbol;Acc:MGI:1914238],97.37303141807288,128.24732624796374,124.03138281137251,137.56323232765402,133.12683644172614,149.6921950155305,114.90581301038975,116.215109712426,61.63896713395047,111.34663163145976,92.1128128512023,90.23060446401038,87.84419745272903,2.243101438073764
Kctd12b,potassium channel tetramerisation domain containing 12b [Source:MGI Symbol;Acc:MGI:2444667],5.400470276083585,5.741283593887189,5.889760165971886,5.6385203571161675,6.969819809447695,4.667342287974533,9.93763859475797,13.642073231939975,9.954660305090046,10.638700692366065,9.118310721807102,8.287755299923274,8.553123490728852,2.2399359236590275
Sdsl,serine dehydratase-like [Source:MGI Symbol;Acc:MGI:2182607],16.331924125360402,17.0300361954815,16.980799220067702,17.612364941921427,21.881391476894976,20.026757348572,23.738825156461274,23.9628435484455,10.752149699768463,22.898011734087948,26.812733176006702,26.09304721684037,25.647132726135652,2.2398505025606545
Zcchc24,"zinc finger, CCHC domain containing 24 [Source:MGI Symbol;Acc:MGI:1919168]",63.54038776323088,78.99718348031658,75.45135822501457,77.38767888807595,82.86425902033433,70.16107673889158,75.08745119522332,79.12649777352473,112.16072200970567,82.02369917026905,78.05907677510406,71.3037498233392,75.24904866067364,2.239421890283614
Hipk2,homeodomain interacting protein kinase 2 [Source:MGI Symbol;Acc:MGI:1314872],20.054302957686602,34.42717128406717,32.99296887736325,32.67869093109192,24.19051177334425,23.227770195690727,23.529507444845926,26.0091725599601,22.482399455663263,28.465516498280273,24.213169160073676,22.8695474205211,24.762742452214425,2.2365258768319687
Cml1,NA,24.363593429772198,48.148656901531176,60.349939643564745,50.21710969024462,29.165709482187374,32.83786677336107,26.19254878718703,37.08020612027913,74.87790402946901,30.633034828614953,32.11363622860532,35.70365048084192,36.21336295187075,2.2325039410166783
Slc29a3,"solute carrier family 29 (nucleoside transporters), member 3 [Source:MGI Symbol;Acc:MGI:1918529]",5.874248527897188,7.0693129016989165,8.872665224834252,6.676786364655513,6.1594575559870055,6.217693210870804,15.654033619047626,12.03703960429935,8.988162357858752,17.140595205566726,18.988199658531375,22.263780692126826,18.99083585584895,2.231733997262009
Kctd5,potassium channel tetramerisation domain containing 5 [Source:MGI Symbol;Acc:MGI:1916509],44.63613420419536,36.27359173439448,33.627986337440625,37.26854520721545,43.20286989208754,40.39433864835382,50.83731417271805,63.4980292346565,52.70793169786494,56.21621463305678,71.29730223557355,50.377034122387,53.869521019089426,2.2310570971131707
Il6st,interleukin 6 signal transducer [Source:MGI Symbol;Acc:MGI:96560],69.48426090568759,50.7252592870139,53.7903241812942,51.12861872240948,63.11941249047793,61.31318057993975,88.17237157178647,90.595720165835,82.5742855270056,92.07361141363597,110.62349049670075,122.98115426530126,133.9001530118205,2.2256668532944164
Plod1,"procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1 [Source:MGI Symbol;Acc:MGI:99907]",28.219548014263047,21.673080847173473,25.137699935230476,23.7264786665964,33.133048625333444,30.7329620245872,43.95390676637665,41.589831291723904,30.514394626894763,48.630753209731225,65.93322513349763,59.7617539191619,41.873130188642726,2.2246504881297
Bckdha,"branched chain ketoacid dehydrogenase E1, alpha polypeptide [Source:MGI Symbol;Acc:MGI:107701]",72.23891800487277,72.09435844514242,71.847543546304,69.75359040899974,83.14554233999299,85.60785347187971,82.29492653280283,78.47837745127973,73.79331461788526,84.7036043125783,86.1999177516702,77.66506257140176,76.18716687851325,2.224577088801891
Cideb,"cell death-inducing DNA fragmentation factor, alpha subunit-like effector B [Source:MGI Symbol;Acc:MGI:1270844]",10.848167424247599,13.788704048352475,16.043817860721425,12.5412991635801,10.176066317244336,8.963185893871472,15.298958466804601,11.80232209387395,7.8239860755828685,16.155663803877825,19.878479352887723,17.1180304342843,16.500029656835498,2.224343969240978
Galnt4,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 4 [Source:MGI Symbol;Acc:MGI:894692],5.908303612259635,6.609131810200325,6.4426754711735805,6.848081279209218,8.176186525978666,6.494030505950089,7.731807760216349,9.512812598900743,8.070322475906588,8.350221690987652,8.6474046945981,8.407945564303253,8.182296442531053,2.2237730047302753
Chpt1,choline phosphotransferase 1 [Source:MGI Symbol;Acc:MGI:2384841],144.50780079043176,169.4536956710565,182.8860131510125,160.72470213525423,144.17992064077401,123.12851533302074,261.062727801864,246.69288353485373,380.3646866979466,266.5001155672145,330.26879523292405,364.92220455357744,320.44776198147423,2.223198060025103
Bmpr1a,"bone morphogenetic protein receptor, type 1A [Source:MGI Symbol;Acc:MGI:1338938]",77.12523495822678,76.26162300915004,70.5951052501983,77.55981623974583,79.98976052440453,62.77056630396617,76.40239913767626,80.95780257110249,81.42009851096186,84.44159372438544,78.34314461075438,73.86540232070351,77.76526005048012,2.222390572120491
Idh1,"isocitrate dehydrogenase 1 (NADP+), soluble [Source:MGI Symbol;Acc:MGI:96413]",78.62392579898597,113.1127650032745,101.9903180324352,102.18892344986244,92.04863056264219,97.34637238838435,97.57269457913658,109.14059350389626,69.30290984592507,95.52356583454842,99.31036990495942,92.43838225572088,89.2927079816203,2.222269263773721
Tcn2,transcobalamin 2 [Source:MGI Symbol;Acc:MGI:98534],43.79488033323919,34.125428363293054,35.0327693330615,36.03032657322002,41.14584020084538,51.42674989778548,33.4993523948286,35.56586168958065,40.617598109190496,34.16816646810933,37.195455954247876,32.74884568347045,34.557905340720524,2.2188176624270244
Ltbr,lymphotoxin B receptor [Source:MGI Symbol;Acc:MGI:104875],23.759350310939396,18.400134188189124,17.8247144078996,17.97783449952925,17.19485421477695,18.107212446635625,21.005654402633777,22.591007265595877,22.698788656903577,23.784152382508676,25.3500742505359,27.45545969237528,23.893873475715374,2.2164638442388
Lrp5,low density lipoprotein receptor-related protein 5 [Source:MGI Symbol;Acc:MGI:1278315],15.392502717918624,7.461182606815408,6.59927634829047,7.137738557106285,10.979446239209,7.848945665845522,9.548402716781064,10.139287781764878,11.027270336580603,11.89658877552205,11.37806208298975,9.88273235842424,9.853769220872685,2.2159898328885186
Ckb,"creatine kinase, brain [Source:MGI Symbol;Acc:MGI:88407]",2518.6570232600725,2402.786500179745,2572.1341470053626,2231.3584551097624,2455.095880333477,2866.87380244406,3261.969398438043,2483.562427123115,2526.480272971576,3063.3413771583555,3953.6079716237145,5049.77795423257,4203.077943289478,2.215614248876177
Fcgrt,"Fc receptor, IgG, alpha chain transporter [Source:MGI Symbol;Acc:MGI:103017]",29.708013754321478,37.727042083356096,37.63973035150933,39.66572172394753,45.68426017128808,32.93353614718415,21.457156192917825,31.544231970256675,54.039822662523605,33.5629800358346,51.92420376007322,40.85747732399378,48.63887710048455,2.2143071117122033
Tubb2a-ps2,NA,27.446491324344628,39.48395903680038,39.84173207644195,48.671579027776076,46.99434311737605,36.68819748050868,22.127805753796274,32.424406747555324,41.16441826767285,23.854870032375,21.30446713358225,21.436901687305678,21.08239332598195,2.2137826365208952
Itgb5,integrin beta 5 [Source:MGI Symbol;Acc:MGI:96614],47.79290314240942,69.31888962334077,62.157389500613775,64.33710586127623,69.38020689971533,52.652950793133144,55.68947176026512,61.99528735024248,53.41933276630518,56.978216679579326,47.18179598464205,46.736760084996,44.53010846011647,2.2101799495553376
